"iso2c","country","year","SP.POP.TOTL","NY.GDP.PCAP.KD","SP.DYN.LE00.IN","SP.DYN.IMRT.IN","ST.INT.DPRT","ST.INT.ARVL","SH.MED.PHYS.ZS","SH.MED.NUMW.P3","SH.MED.BEDS.ZS","IQ.CPA.PROT.XQ","IQ.CPA.PADM.XQ","SI.POV.GINI","SH.DTH.COMM.ZS","SH.MED.CMHW.P3","SH.XPD.CHEX.PP.CD","SH.STA.HYGN.ZS","SP.POP.65UP.TO.ZS","SP.URB.TOTL.IN.ZS","EN.POP.SLUM.UR.ZS","per_si_allsi.cov_pop_tot","iso3c","region","capital","longitude","latitude","income","lending"
"1W","World",2000,6115108363,8162.54305013476,67.5491888723492,53.2,733379367.635997,689646049.507244,1.29466875337663,2.43341517774933,NA,NA,NA,NA,30.9056918373977,NA,587.528117649993,NA,6.87435861486964,46.6890596387442,39.6617016627595,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"1W","World",1960,3032019978,3746.37906146474,52.5797665560172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97015518721225,33.6091599134152,NA,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"1W","World",1961,3073077563,3855.28171902604,53.0809343349998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01708986043261,34.1224078914318,NA,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"1W","World",1962,3126066253,4000.42658932521,53.4981944393904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.04270618629193,34.5642208272572,NA,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"1W","World",1963,3191186048,4128.58401371987,54.0233981153183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05236879783125,34.950980536823,NA,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"1W","World",1964,3256700083,4317.17838926204,54.6932412436179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05679831934914,35.3435494413433,NA,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"1W","World",1965,3323623700,4463.735311301,55.3523672069119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05792367584091,35.5642680002416,NA,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"1W","World",1970,3683676306,5199.00908648446,58.5839631942626,NA,NA,NA,NA,NA,3.07868576187607,NA,NA,NA,NA,NA,NA,NA,5.30202242511713,36.5624948222298,NA,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"1W","World",1971,3761307048,5312.82551553238,59.1111292503844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36876419824599,36.7483399822002,NA,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"1W","World",1968,3533536526,4933.07909959474,57.3874659638846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21823257882892,36.1689231153296,NA,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"1W","World",1969,3608235815,5126.44123947534,57.9965553105424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26308217133952,36.3737756376016,NA,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"1W","World",2018,7594270356,10891.0014667609,NA,28.9,1563555557.74832,1441953149.14329,NA,NA,NA,2.96575342465753,2.88356164383562,NA,NA,NA,NA,NA,8.87344224397751,55.2705785486132,NA,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"1W","World",2016,7426103221,10473.7458135667,72.182171054675,30.6,1412965845.84501,1271881626.80455,NA,NA,NA,2.97260273972603,2.89041095890411,NA,20.1771695195831,NA,1355.60484824892,NA,8.42688745885706,54.3696452042357,NA,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"1W","World",2017,7510990456,10685.5641848124,72.3830086612671,29.7,1504553382.63909,1363216205.39455,NA,NA,NA,2.9527027027027,2.85810810810811,NA,NA,NA,NA,NA,8.64584153391338,54.8222417409343,NA,NA,"WLD","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1962,906418827,252.774158409859,46.774328425552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63980683080854,17.8628042527674,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1961,894484115,256.490823094651,46.0582560175745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66913198256071,17.3918926290502,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1995,1717912312,1421.02512363849,68.7740937663478,40.3722808253382,18978130.0498644,43613160.9835204,NA,NA,2.57205458171574,NA,NA,NA,NA,NA,NA,NA,5.61205706288621,32.1624175921093,42.0211566006837,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1992,1652538259,1097.27607067472,68.2032433971417,43.8325889920687,NA,NA,NA,NA,2.27770699074498,NA,NA,NA,NA,NA,NA,NA,5.32077265954958,29.6800330260142,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1993,1674590518,1200.71757362455,68.3744927510886,42.7917254391885,NA,NA,NA,NA,2.29197691889198,NA,NA,NA,NA,NA,NA,NA,5.41721736272389,30.4938361760155,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1994,1696474639,1311.42320105856,68.5624786106032,41.5837406961836,NA,NA,NA,NA,2.34960889182059,NA,NA,NA,NA,NA,NA,NA,5.51595449969737,31.3216398171561,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1960,894880101,288.862381438481,45.6132420031653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65331238509851,16.9193776893571,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2001,1833433229,1922.7578037688,70.4422854529354,31.6459580940159,34485769.5152491,68283607.0507088,NA,NA,2.40324533359501,NA,NA,NA,NA,NA,132.532064484871,NA,6.33600223359351,37.5934092674138,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2002,1849617640,2055.64053663264,70.7483652455743,29.9501617630253,34050503.9380897,73898460.6914718,NA,NA,2.17577741350886,NA,NA,NA,NA,NA,146.167541918974,NA,6.45473342399852,38.7027798017989,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1963,929639988,260.661333779217,47.7988098660004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58183621834792,18.3351275244197,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1964,952499842,279.537655424815,49.1371928817452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51475343896796,18.8159148604184,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1965,976366448,299.657866266322,50.7133845720187,NA,NA,NA,NA,NA,1.44000005722046,NA,NA,NA,NA,NA,NA,NA,3.44624438627974,18.7445151640155,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1966,1003805626,313.543253705135,52.4128010568842,NA,NA,NA,NA,NA,1.51999998092651,NA,NA,NA,NA,NA,NA,NA,3.50227345445282,18.7039807379502,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1967,1030347262,302.596079604565,54.1011159064066,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,3.56141542875597,18.7036274569942,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1968,1057855221,302.577160947735,55.6597622527053,NA,NA,NA,NA,NA,1.45000004768372,NA,NA,NA,NA,NA,NA,NA,3.6182908083134,18.7176607650613,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1969,1087061065,326.073958502156,57.0329927895713,NA,NA,NA,NA,NA,1.45000004768372,NA,NA,NA,NA,NA,NA,NA,3.6658305982271,18.7416007328503,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1970,1117169518,357.706439656247,58.1955417616667,NA,NA,NA,NA,NA,1.44188458520241,NA,NA,NA,NA,NA,NA,NA,3.70309387537029,18.7711066583487,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1971,1147914103,371.738327204594,59.1642600756908,NA,NA,NA,NA,NA,1.58000004291534,NA,NA,NA,NA,NA,NA,NA,3.75759974255074,18.8041509668908,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1972,1176916274,381.101026977471,60.007155948225,NA,NA,NA,NA,NA,1.71000003814697,NA,NA,NA,NA,NA,NA,NA,3.80790061224517,18.8582017403432,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1973,1204963130,403.203337547328,60.783774901967,NA,NA,NA,NA,NA,1.76999998092651,NA,NA,NA,NA,NA,NA,NA,3.85566159928956,18.9993109455739,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2014,2023609315,5189.71368532591,74.2204720452971,15.6309204101795,159719634.832864,144255678.134771,NA,NA,NA,2.7,3,NA,NA,NA,547.461729051075,NA,7.97998996961034,51.6858376202661,25.7938114421832,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2015,2038202511,5487.98662981086,74.4962276185303,14.891442605786,175040113.054249,152892779.17085,1.47614850035586,2.15337868538584,NA,2.7,2.83333333333333,NA,8.98991642346134,NA,600.290912708878,NA,8.26428057912316,52.6853247515958,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2016,2053116851,5795.44155939031,74.7556141751153,14.2111436400705,186149646.285087,161116622.268667,NA,NA,NA,2.64285714285714,2.75,NA,8.72164942918909,NA,647.376717316873,NA,8.63088408527088,53.6815997421951,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2017,2068155660,6125.61273608843,74.9949516020133,13.618209367943,197465213.086668,172249012.627771,NA,NA,NA,2.60714285714286,2.75,NA,NA,NA,NA,NA,9.05021424211851,54.6695348784554,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2018,2081651801,6469.00532353847,NA,13.0844150084601,207839138.22101,183241430.249313,NA,NA,NA,2.60714285714286,2.75,NA,NA,NA,NA,NA,9.49623787364322,55.6335882382637,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1978,1318993009,496.165393917867,64.0579500941452,NA,NA,NA,NA,NA,2.14000010490417,NA,NA,NA,NA,NA,NA,NA,4.24011170300985,20.006856339648,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1979,1339882617,523.290877955104,64.5872773628518,NA,NA,NA,NA,NA,2.20000004768372,NA,NA,NA,NA,NA,NA,NA,4.33404187784199,20.6557431437787,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1980,1360444852,554.655748665108,65.068983447232,NA,NA,NA,NA,NA,2.22372802979862,NA,NA,NA,NA,NA,NA,NA,4.4258792208083,21.3386105022249,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1981,1381740161,577.860904874442,65.5048561718989,NA,NA,NA,NA,NA,2.29444338407189,NA,NA,NA,NA,NA,NA,NA,4.54215078001766,22.0475173294236,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1982,1405396789,602.358486454552,65.9006553497208,NA,NA,NA,NA,NA,2.23417674052301,NA,NA,NA,NA,NA,NA,NA,4.64787526804554,22.7663647904777,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1983,1429187408,635.839188349518,66.2583563706385,NA,NA,NA,NA,NA,2.26248063040223,NA,NA,NA,NA,NA,NA,NA,4.74358381964764,23.3869383632612,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1984,1451910036,684.923888891599,66.5814035290217,NA,NA,NA,NA,NA,2.31000799277205,NA,NA,NA,NA,NA,NA,NA,4.82785739963589,24.0255552658539,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1985,1475348519,722.625086788215,66.8719654313984,NA,NA,NA,NA,NA,2.12200487778165,NA,NA,NA,NA,NA,NA,NA,4.90013540829445,24.6747169151752,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1986,1500319170,759.816116791424,67.1295897652836,NA,NA,NA,NA,NA,2.36593730538755,NA,NA,NA,NA,NA,NA,NA,4.96614584679921,25.3351128155524,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1987,1526783271,812.265019820093,67.3545853896186,NA,NA,NA,NA,NA,2.47996849317457,NA,NA,NA,NA,NA,NA,NA,5.01800721188871,26.0072871706537,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1988,1553557307,874.360402208783,67.5503749469206,NA,NA,NA,NA,NA,2.53664631662264,NA,NA,NA,NA,NA,NA,NA,5.06296987301334,26.6923750242971,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1989,1579675516,910.903632678893,67.7246537674106,NA,NA,NA,NA,NA,2.35650142725527,NA,NA,NA,NA,NA,NA,NA,5.11239900808195,27.3907604910508,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1990,1605197175,944.897766924011,67.886138330096,45.4932946912181,NA,NA,0.850585239134369,0.795620898615534,2.27877090593764,NA,NA,NA,NA,1.061,NA,NA,5.17487544680963,28.103169543017,46.6841910671038,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1991,1629641399,1004.60100333089,68.0436249864629,44.750142703136,NA,NA,NA,NA,2.27225166195359,NA,NA,NA,NA,NA,NA,NA,5.23769397063825,28.8790420231942,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2005,1895285323,2606.80631574578,71.6407295378745,25.0673674461513,46844284.3819135,91038512.8695781,NA,NA,2.42651177608378,2.85,2.95454545454545,NA,NA,NA,201.536751223753,NA,6.76648043877601,42.0933206381776,33.1172555326261,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2006,1909901290,2865.71348237177,71.9275697021637,23.6963043955848,53147266.8997151,98307167.7930637,NA,NA,2.10584951860588,2.90909090909091,2.91666666666667,NA,NA,NA,220.50209314799,NA,6.87499610673851,43.2051826161765,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2007,1924028068,3190.3976230891,72.2123463950006,22.3953010019905,62031075.4055687,109659556.498255,NA,NA,NA,2.86363636363636,2.90909090909091,NA,NA,NA,241.151917456808,NA,6.96965989958207,44.3048819692,30.5999286741429,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2008,1938067140,3434.36602993229,72.4966401921949,21.3215128300542,67956993.6978072,110339543.387168,NA,NA,NA,2.90909090909091,3,NA,NA,NA,273.414242491323,NA,7.05844540499689,45.4093489255857,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1996,1738960485,1529.32976373464,69.0108744229307,39.0538089280947,21473112.5561587,48046103.6645492,NA,NA,2.54083653635241,NA,NA,NA,NA,NA,NA,NA,5.75606005503162,33.0182730516944,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1997,1759761226,1617.47652801668,69.2702184802986,37.7097533968561,23276586.927428,48695368.4725434,NA,NA,2.4980746146049,NA,NA,NA,NA,NA,NA,NA,5.87870481678346,33.8831571300003,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1998,1779799008,1627.2050373405,69.5457763684502,36.3669787816234,24734301.9083678,49142093.5391202,NA,NA,2.25570508580776,NA,NA,NA,NA,NA,NA,NA,5.9895799045245,34.7609852997659,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1999,1798649990,1708.54036674565,69.8360672330572,34.9017749256492,25681405.6923679,54923563.961281,NA,NA,2.5048830581539,NA,NA,NA,NA,NA,NA,NA,6.1024876018037,35.6503045293381,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2000,1816466142,1818.74257869301,70.1361733407827,33.3009393655612,29541602.2054544,62845010.8158432,1.00646222506083,1.22760997954506,2.44349654671127,NA,NA,NA,16.5025299180923,0.986744732666023,125.380003090393,NA,6.22278471945916,36.5644769422517,37.9019608959734,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1974,1231488459,411.466091474618,61.5122095383997,NA,NA,NA,NA,NA,1.85000002384186,NA,NA,NA,NA,NA,NA,NA,3.90460946929766,19.2180779395709,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1975,1255575508,429.622367991668,62.2030763011621,NA,NA,NA,NA,NA,1.78114532836121,NA,NA,NA,NA,NA,NA,NA,3.95768351803058,19.2697326216585,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2003,1865142700,2216.33602666168,71.0512664739094,28.2072490111532,37797784.8982606,65681092.6518513,NA,NA,2.20020946024361,NA,NA,NA,NA,NA,164.930819491333,NA,6.57300612819719,39.8243696991426,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2004,1880258797,2394.96668937234,71.348817419878,26.8259466784858,43145282.9690903,84046164.1020028,NA,NA,2.96564985637942,NA,NA,NA,NA,NA,178.74535345563,NA,6.67814515902068,40.9567866623299,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2009,1952027348,3672.17207726649,72.7807241431027,20.0965303761892,69671460.5299986,108768130.648203,NA,NA,3.87591640442743,2.90909090909091,3,NA,NA,NA,322.53478730273,NA,7.15372671280903,46.5142109071066,28.9565751523838,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2010,1965964309,4002.60870360745,73.0662644084598,19.1103882072201,84147575.3259072,119849435.972661,NA,NA,2.99695764809715,2.95454545454545,3.04545454545455,NA,10.8666201486872,NA,347.896147898105,NA,7.26448498181401,47.6203825388378,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2011,1980045666,4310.6879938487,73.3551202612119,18.1433094506706,100207058.558006,127992468.83715,NA,NA,3.55538825918737,2.76923076923077,2.88461538461538,NA,NA,0.681481494146552,390.340568582898,NA,7.41599666848472,48.661738238371,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2012,1994401378,4601.00579465437,73.645297438745,17.210920196022,117051489.969785,134631328.172538,NA,NA,3.64740030992424,2.75,2.85714285714286,NA,NA,NA,445.074923363699,NA,7.57350099723644,49.6752439318617,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",2013,2008932012,4896.65006271958,73.934377026552,16.4196366940447,136747926.225176,141425660.0996,NA,NA,NA,2.66666666666667,2.83333333333333,NA,NA,NA,496.286226330261,NA,7.75387157828416,50.681910529234,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1976,1277794190,436.503306852835,62.8627810930729,NA,NA,NA,NA,NA,1.98732443357415,NA,NA,NA,NA,NA,NA,NA,4.05157379393754,19.4338124087675,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"4E","East Asia & Pacific (excluding high income)",1977,1298410796,462.891117098297,63.4828570394687,NA,NA,NA,NA,NA,2.0699999332428,NA,NA,NA,NA,NA,NA,NA,4.1455549835172,19.6027590753558,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"7E","Europe & Central Asia (excluding high income)",1976,335746714,NA,66.1455846838181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.40978062288628,56.1048630206965,NA,NA,"ECA","Aggregates","","","","Aggregates","Aggregates"
"7E","Europe & Central Asia (excluding high income)",1977,339361874,NA,66.1514656339207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.62710146778518,56.6834097729207,NA,NA,"ECA","Aggregates","","","","Aggregates","Aggregates"
"7E","Europe & Central Asia (excluding high income)",1984,364686101,NA,66.9452322117295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4934159937676,60.4216598536558,NA,NA,"ECA","Aggregates","","","","Aggregates","Aggregates"
"7E","Europe & Central Asia (excluding high income)",1985,368464042,NA,67.3565071849428,NA,NA,NA,NA,NA,10.6478813930512,NA,NA,NA,NA,NA,NA,NA,8.4023732575033,60.9814772127639,NA,NA,"ECA","Aggregates","","","","Aggregates","Aggregates"
"7E","Europe & Central Asia (excluding high income)",1978,342936802,NA,66.2167418455449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.82386510105122,57.2637549927799,NA,NA,"ECA","Aggregates","","","","Aggregates","Aggregates"
"7E","Europe & Central Asia (excluding high income)",1975,332071182,NA,66.1644393970323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.20915992763005,55.5167193129981,NA,NA,"ECA","Aggregates","","","","Aggregates","Aggregates"
"7E","Europe & Central Asia (excluding high income)",2001,392050558,5041.05965177321,67.6992102032485,28.1357480840067,63140918.1958154,56528445.84314,NA,NA,7.84531575833144,NA,NA,NA,NA,NA,345.235848353678,NA,10.7392288307859,63.9800242523363,NA,NA,"ECA","Aggregates","","","","Aggregates","Aggregates"
"7E","Europe & Central Asia (excluding high income)",2002,391720978,5321.65616787524,67.7810414313553,26.4353082130717,66462016.9178914,63187395.301441,NA,NA,7.76771744530577,NA,NA,NA,NA,NA,386.17201604232,NA,11.0228723719598,64.1261119783374,NA,NA,"ECA","Aggregates","","","","Aggregates","Aggregates"
"7E","Europe & Central Asia (excluding high income)",2003,391882450,5672.58148156115,67.9172011457554,24.8285687770404,68627134.0401983,66264751.7490691,NA,NA,7.59398397918018,NA,NA,NA,NA,NA,424.638679379159,NA,11.303241831477,64.3027677625969,NA,NA,"ECA","Aggregates","","","","Aggregates","Aggregates"
